SECTION_ID,SECTION_CREDITS,SECTION_DELIVERY_SCHEDULE,SECTION_DESCRIPTION,SECTION_START_DATE,SECTION_END_DATE,SECTION_LANGUAGE,SECTION_REFID,SECTION_SCHOOL_CODE,SECTION_SCHOOL_YEAR,SECTION_TERM,SECTION_COURSE_CODE
1581172,6,REG,OTH9909CH.1 - Field Crop Operations and Care 33,29-APR-22,30-JAN-23,EN,e3f39144-e9da-4da6-99ab-2c6718bdcc31,1305,2023,Semester1,OTH9909
1581279,6,REG,OTH9924.3 - Equine Operations and Care 33,28-MAY-21,28-JUN-22,EN,6c940790-7d9c-45a8-bdc2-56a4fc7c0aa5,2239,2022,FullYear,OTH9924
1581281,1,REG,COM1205.BBB - Photography - Introduction,27-AUG-21,28-JUN-22,EN,9ab0b151-c39f-40b9-8271-85e8febe4024,2239,2022,FullYear,COM1205
1581291,5,REG,ELA1104.00 - English Language Arts 10-2,04-NOV-22,27-JUN-23,EN,a82dfd71-edc8-4177-8506-ead68b00cec3,2239,2023,FullYear,ELA1104
1581855,5,REG,FNA1400V.2 - Art 10 (Variable),03-AUG-21,28-JUN-22,EN,70536595-9a31-4122-bd35-4b9b117eb8be,0590,2022,Semester2,FNA1400
1581867,5,REG,SST1771.23 - Social Studies 10-1,02-AUG-22,27-JUN-23,EN,48f9fea1-85f2-435c-9507-1d5ccf5b0883,1101,2023,Semester2,SST1771
1581984,5,REG,ELA2105.2 - English Language Arts 20-1,02-AUG-22,30-JAN-23,EN,a4e0ce9e-dfd9-4b5c-9c6a-86dca52a41d3,0590,2023,Semester1,ELA2105
1581990,5,REG,SCN1270.4 - Science 10,03-AUG-21,28-JUN-22,EN,14ca5da5-ddb8-464b-8087-078aca0285ee,0590,2022,Semester2,SCN1270
1582040,5,REG,SSN11545C.C - Aboriginal Studies 10 (CONNECT 5 cr),14-AUG-21,28-JUN-22,EN,79cb801b-c825-4c91-a9c5-1c30dbb29556,0590,2022,FullYear,SSN1154
1582099,5,REG,SCN1270.9 - Science 10,03-AUG-21,30-JAN-22,EN,f0da3782-5beb-43d7-8e42-e76f51391e63,1108,2022,Semester1,SCN1270
1582134,5,REG,PED1445V.7 - Physical Education 10 (Variable Credi,02-AUG-22,30-JAN-23,EN,cb939784-4135-4f62-8505-c4b9a30cf531,0590,2023,Semester1,PED1445
1582159,5,REG,SCN2231.1 - Biology 20,02-AUG-22,30-JAN-23,EN,2894bec9-fad0-42a9-b614-b21e176190b3,0590,2023,Semester1,SCN2231
1582170,5,REG,ELA1105.2 - English Language Arts 10-1,03-AUG-21,28-JUN-22,EN,c0756346-9002-4a4a-8414-3ed06dd41763,1108,2022,Semester2,ELA1105
1582184,5,REG,SCN3270.1 - Science 30,02-AUG-22,27-JUN-23,EN,49e4e7a7-19ce-4828-8442-51a66857796f,0590,2023,Semester2,SCN3270
1582245,5,REG,KAE2781.3 - Social Studies 20-4,02-AUG-22,30-JAN-23,EN,627656a4-d9ce-40cf-96ad-a283cce5c250,1108,2023,Semester1,KAE2781
1582275,5,REG,MAT2791.6 - Mathematics 20-1,02-AUG-22,30-JAN-23,EN,d1a171c1-2b95-4aad-964d-361914307f0b,1108,2023,Semester1,MAT2791
1582339,5,REG,SCN3230.1 - Biology 30,03-AUG-21,28-JUN-22,EN,09420658-9075-4430-bb71-5b76cd05e16a,1306,2022,Semester2,SCN3230
1582341,5,REG,SCN3270.1 - Science 30,03-AUG-21,28-JUN-22,EN,3f47180c-797e-49e7-ab24-6a4c2ebe1d50,1306,2022,Semester2,SCN3270
1582398,5,REG,ELA2105.1 - English Language Arts 20-1,02-AUG-22,30-JAN-23,EN,cb9d5bcd-2dbb-43ac-9e0a-c19f9a3138db,1108,2023,Semester1,ELA2105
1582404,3,REG,FNA24003.1122 - Art 20 (3 cr),13-AUG-21,02-NOV-21,EN,0069f34b-9565-4d9b-9d55-51f61f152baf,1101,2022,Quarter1,FNA2400
1582407,5,REG,FNA1410V.2 - Drama 10 (Variable),02-AUG-22,27-JUN-23,EN,521b1199-8e24-42f7-8e53-0346ee3e16ac,1108,2023,Semester2,FNA1410
1582520,5,REG,SST1771.1 - Social Studies 10-1,02-AUG-22,27-JUN-23,EN,dd2475e8-d135-4c37-ab30-d5b9e9123f65,1306,2023,Semester2,SST1771
1582524,1,REG,FAS1010.1 - Fashion Dynamics,01-SEP-21,02-NOV-21,EN,56a4ce37-8e60-4ab7-8589-fe27a7266964,1101,2022,Quarter1,FAS1010
1582642,5,REG,KAE1781.1 - Social Studies 10-4,13-SEP-21,30-JAN-22,EN,e324abb1-5a73-4658-8d04-1357487753bd,1101,2022,Semester1,KAE1781
1582643,5,REG,MAT1793.1 - Mathematics 10-3,13-SEP-21,30-JAN-22,EN,3f42c308-c786-4087-a97e-635452e62902,1303,2022,Semester1,MAT1793
1582688,1,REG,FOD3160.1 - Regional Cuisine,14-SEP-21,30-JAN-22,EN,efc0c85c-a0da-4222-94e0-313a03042176,0590,2022,Semester1,FOD3160
1582689,1,REG,FOD3100.1 - Entertaining with Food,08-SEP-22,30-JAN-23,EN,2db0339a-20da-4178-b56c-638945df2e62,0590,2023,Semester1,FOD3100
1582710,3,REG,SSN3171.C - Experimental Psychology 30,15-SEP-21,28-JUN-22,EN,b1f0c5df-885a-48e6-9b69-c6c5ff41d157,0590,2022,FullYear,SSN3171
1582759,1,REG,CON1070.2 - Building Construction,28-SEP-21,30-JAN-22,EN,455a48e9-16ec-4487-8313-c2581fcfcf6a,0590,2022,Semester1,CON1070
1582767,1,REG,LGS3040.1 - Negligence,13-SEP-22,30-JAN-23,EN,da1bab21-5169-4800-b72c-0ff092ac4222,1101,2023,Semester1,LGS3040
1580732,1,REG,FOD2190.1 - Grains, Legumes, Nuts & Seeds,10-JAN-24,30-JAN-24,EN,c9d78579-52cd-4525-9ab3-2fb20ff6c0b1,1108,2024,Semester1,FOD2190
1580751,1,REG,COM1015.1 - Media,12-JAN-24,30-JAN-24,EN,5cfff10e-564d-4609-a258-e6e8d0cf2528,0590,2024,Semester1,COM1015
1580777,1,REG,CON2100.1 - Agri-structures,22-JAN-24,30-JAN-24,EN,fe96d29f-7d9c-44c6-8c9a-4b152ddd0304,1101,2024,Semester1,CON2100
1580789,1,REG,COM2235.1 - Photography - Lenses,26-JAN-24,30-JAN-24,EN,40f39cca-0df3-427a-aa18-0bc7d3a4520e,1108,2024,Semester1,COM2235
1580820,1,REG,FOD1030.5 - Snacks & Appetizers,01-FEB-24,26-JUN-24,EN,6889f487-c3d5-4c74-a8dd-667bcb2ca782,0590,2024,Semester2,FOD1030
1580839,1,REG,COS1010.4 - Personal & Professional Practices,05-FEB-24,26-JUN-24,EN,be2de3df-13a9-4301-aba7-c57469b05d04,0590,2024,Semester2,COS1010
1580966,1,REG,HSA3411.2 - Head Anatomy and Physiology,21-FEB-24,26-JUN-24,EN,cf753dca-43a3-4f5e-a5e4-46883a7dc259,1101,2024,Semester2,HSA3411
1580977,1,REG,COM1025.2 - Typography,21-FEB-24,30-JAN-24,EN,e7a60324-472f-4243-b61a-2d32bac7d39a,1203,2024,Semester1,COM1025
1581014,5,REG,OTH9926CH.2 - Equine Husbandry and Systems 33,26-FEB-24,26-JUN-24,EN,0d6e3745-5801-4cfe-926a-09b160718996,1101,2024,Semester2,OTH9926
1581117,5,REG,MAT1791.1 - Mathematics 10C,20-APR-21,30-JAN-22,EN,a5b030ff-926e-4b21-9b0d-92b89faa4f70,1305,2022,Semester1,MAT1791
1581200,1,REG,HCS3000.1 - Workplace Safety Systems,18-MAY-21,28-JUN-22,EN,57759713-8e3b-4478-b247-17f6ed160a2f,1116,2022,FullYear,HCS3000
1581293,5,REG,FSL1099.EB - French 10 - 9Y,29-APR-22,27-JUN-23,EN,7317ee5d-6b7a-4fe7-991a-9ceee5e6968a,2239,2023,FullYear,FSL1099
1581363,5,REG,LDC1449V.3S - Yoga 15(VARIABLE),28-MAY-21,28-JUN-22,EN,80680e33-7322-4574-bef2-b12556f579be,2239,2022,FullYear,LDC1449
1581398,5,REG,MAT1793.KT - Mathematics 10-3,27-AUG-21,28-JUN-22,EN,82a84cae-8ee9-4cdb-8cfa-2d35686c9a3d,2239,2022,FullYear,MAT1793
1581707,5,REG,SCN3230.13 - Biology 30,03-AUG-21,30-JAN-22,EN,f975f356-fa4c-4daa-8610-54abe109c3ac,1101,2022,Semester1,SCN3230
1581708,5,REG,SCN2796.14 - Chemistry 20,03-AUG-21,30-JAN-22,EN,0d14f7ca-b18f-4a2d-b862-e2c773ae4711,1101,2022,Semester1,SCN2796
1581782,5,REG,LDC10925.21 - Film and Media Art 15 (5 cr),03-AUG-21,28-JUN-22,EN,4e39abf9-aefb-4c92-814c-c94fccc6f568,1101,2022,Semester2,LDC1092
1581815,3,REG,LDC24493.244 - Yoga 25 (3 cr),03-AUG-21,28-JUN-22,EN,7f65e143-85b7-4be7-b006-9201dec18cb9,1101,2022,Quarter4,LDC2449
1581824,5,REG,SCN1270.23 - Science 10,03-AUG-21,28-JUN-22,EN,74a495a4-330b-4bd4-a4c2-a1651d21a473,1101,2022,Semester2,SCN1270
1581827,3,REG,FNA24003.233 - Art 20 (3 cr),03-AUG-21,18-APR-22,EN,9ac607d1-df0c-4292-a101-d744fb9cb829,1101,2022,Quarter3,FNA2400
1581828,5,REG,MAT3791.12 - Mathematics 30-1,02-AUG-22,30-JAN-23,EN,5fb22a9b-fc59-40b9-82b4-d274598b10c6,1101,2023,Semester1,MAT3791
1581835,5,REG,ELA1105.4 - English Language Arts 10-1,03-AUG-21,28-JUN-22,EN,a7f88e5a-6ab4-4af3-a45c-01c69a860087,0590,2022,Semester2,ELA1105
1581836,5,REG,KAE1781.24 - Social Studies 10-4,02-AUG-22,27-JUN-23,EN,01282812-3d27-448c-a517-0d93d33aee40,1101,2023,Semester2,KAE1781
1581945,5,REG,MAT2791.2 - Mathematics 20-1,03-AUG-21,28-JUN-22,EN,6e62b526-c0eb-400d-ad1a-835a5a892fd5,0590,2022,Semester2,MAT2791
1581952,5,REG,MAT3211.1 - Mathematics 31,03-AUG-21,28-JUN-22,EN,33a3ac88-113b-4a85-96fc-0e9069d0f680,0590,2022,Semester2,MAT3211
1581976,5,REG,ELA2104.2 - English Language Arts 20-2,02-AUG-22,27-JUN-23,EN,43995a28-225f-4d1d-bf5a-1281486a8be1,0590,2023,Semester2,ELA2104
1582025,5,REG,FSL1099.1 - French 10 - 9Y,02-AUG-22,27-JUN-23,EN,15bdec37-8afe-44a7-8108-69c639e14ba2,0590,2023,Semester2,FSL1099
1582084,5,REG,PED1445V.1 - Physical Education 10 (Variable Credi,03-AUG-21,30-JAN-22,EN,64bc2617-8c5b-4557-825b-c6d956ee40e2,1108,2022,Semester1,PED1445
1582089,5,REG,MAT1791.4 - Mathematics 10C,02-AUG-22,27-JUN-23,EN,e8240fd6-285a-4294-93e1-85bfc707452f,0590,2023,Semester2,MAT1791
1582108,5,REG,SCN2231.1 - Biology 20,03-AUG-21,30-JAN-22,EN,014e546a-c429-43d1-a083-21aa9cfc7c9f,1108,2022,Semester1,SCN2231
1582154,5,REG,SST3772.8 - Social Studies 30-2,03-AUG-21,28-JUN-22,EN,c4d73a52-2b78-4039-b17b-db0436139d10,1108,2022,Semester2,SST3772
1582318,5,REG,KAE2782.1 - Mathematics 20-4,27-AUG-21,28-JUN-22,EN,24f0a51d-cb9f-4d8a-a6ca-43f84c03f722,1306,2022,Semester2,KAE2782
1582343,5,REG,SCN2796.1 - Chemistry 20,27-AUG-21,30-JAN-22,EN,fce7c076-640c-492e-afcf-5c33fba60491,1306,2022,Semester1,SCN2796
1582353,5,REG,SST1772.1 - Social Studies 10-2,03-AUG-21,28-JUN-22,EN,c5ec38ae-595e-4b5b-a6a1-2409e6c860bf,1306,2022,Semester2,SST1772
1582364,5,REG,SST1771.1 - Social Studies 10-1,02-AUG-22,27-JUN-23,EN,f1f90f86-aa03-4b4b-a426-62d9ed42a11f,1108,2023,Semester2,SST1771
1582807,1,REG,FOD2050.1 - Bread Products,01-OCT-21,30-JAN-22,EN,e2a72c00-7e4e-40d5-b741-909bccc5628a,1108,2022,Semester1,FOD2050
1582812,1,REG,MEC2910.1 - MEC Project B,04-OCT-21,30-JAN-22,EN,dd4bb07d-b81f-4b9a-a462-b7261f3b0d1a,1108,2022,Semester1,MEC2910
1582828,1,REG,CON2050.1 - Roof Structures 1,20-SEP-22,30-JAN-23,EN,821e8ba3-bf8a-48fe-a523-eb0799b759c5,1101,2023,Semester1,CON2050
1582836,1,REG,FOD2040.1 - Cake & Pastry,04-OCT-21,02-NOV-21,EN,abd71513-c944-4248-bb10-9f22dd6f9483,1101,2022,Quarter1,FOD2040
1582858,1,REG,EST2050.1 - Make-up,05-OCT-21,02-NOV-21,EN,f10528d0-a15e-427a-93c1-6d2c00a0a680,1101,2022,Quarter1,EST2050
1582863,3,REG,SSN3171.C - Experimental Psychology 30,26-SEP-22,27-JUN-23,EN,c8c7ac2e-a9c2-44c1-b9a1-3a58d4843889,0590,2023,FullYear,SSN3171
1582889,1,REG,CON3120.1 - Tool Maintenance,08-OCT-21,30-JAN-22,EN,fe379631-bbb4-408b-9665-eaf4ff04949e,1108,2022,Semester1,CON3120
1582981,1,REG,HSS1010.C - Health Services Foundations,25-OCT-21,28-JUN-22,EN,ba66e4ec-1ef6-414a-8dec-d2c38e2f60e6,0590,2022,FullYear,HSS1010
1582987,1,REG,EST1140.1 - Theatrical Make-up 1,13-OCT-22,30-JAN-23,EN,1a434550-7680-4fa2-b06e-c8a2bd25816e,1101,2023,Semester1,EST1140
1582997,1,REG,FOD2090.1 - Creative Cold Foods,02-FEB-22,30-JAN-22,EN,c63e6cc5-8d6b-43f2-8e38-500543aa3f6e,1108,2022,Semester1,FOD2090
1582999,1,REG,HSA3531.1 - Style Hair Using Accessories,14-OCT-22,30-JAN-23,EN,faba5572-485d-4b6d-9de7-4402318628f3,1101,2023,Semester1,HSA3531
1583000,1,REG,FOD1020.1 - Contemporary Baking,14-OCT-22,30-JAN-23,EN,d815e6d1-0417-4dfc-aeba-01025270b865,0590,2023,Semester1,FOD1020
1583020,1,REG,PEN3034.CDcr - Pumps and Compressors,27-OCT-21,28-JUN-22,EN,e2276afe-3537-4cec-a805-38f3b6411c71,0590,2022,FullYear,PEN3034
1583134,1,REG,ELT1130.1 - Robotics 1,02-NOV-22,30-JAN-23,EN,e1f4ffe4-5684-4da3-9179-5548380a01d4,1305,2023,Semester1,ELT1130
1583144,1,REG,COS2910.2 - COS Project B,04-NOV-21,30-JAN-22,EN,67791eb3-9ece-4990-b34c-9c097edff674,1101,2022,Quarter2,COS2910
1583159,1,REG,HSA3441.2 - Principles of Haircutting and Styles,04-NOV-21,30-JAN-22,EN,9f6419d6-4e8d-470e-a85e-66c06ed7e210,1101,2022,Quarter2,HSA3441
1583204,1,REG,INF1030.CQ - Word Processing 1,10-NOV-22,27-JUN-23,EN,d9a60721-53d4-48a2-85bc-33de4a93b2dc,2239,2023,FullYear,INF1030
1583240,1,REG,FOD2140.1 - Rush Hour Cuisine,16-NOV-22,30-JAN-23,EN,da09006c-4c4e-4180-bb29-bcb94510382d,1306,2023,Semester1,FOD2140
1583449,1,REG,CON2140.2 - Furniture - Frame & Panel,03-DEC-21,30-JAN-22,EN,aa9db42d-7c5b-47af-8502-b2208113cdfb,1101,2022,Quarter2,CON2140
1583450,1,REG,CON2150.2 - Finishing & Refinishing,03-DEC-21,30-JAN-22,EN,32a507be-d57f-422a-b1b6-1ea2bdb8f86c,1101,2022,Quarter2,CON2150
1583452,10,REG,OTH1998V.3 - Work Experience 15 (Variable Credit),15-DEC-22,27-JUN-23,EN,b4b936b9-fc17-4459-a7dd-15126537f172,0590,2023,FullYear,OTH1998
1583475,5,REG,MAT3792.1 - Mathematics 30-2,20-DEC-22,27-JUN-23,EN,a70ba473-c381-42ef-a908-129459fc4a43,1305,2023,Semester2,MAT3792
1583479,5,REG,OTH9901CH.1 - Cow Calf Processes and Practices 33,20-DEC-22,30-JAN-23,EN,8194d55f-53f4-46d1-9a8d-c3c5c17a21ae,1305,2023,Semester1,OTH9901
1583481,1,REG,COS2010.1 - Long Hair Design 2,08-DEC-21,30-JAN-22,EN,884ad7dc-16f3-4cbb-91e1-8e6d8bdd9e1b,0590,2022,Semester1,COS2010
1583525,1,REG,REC3010.2 - Human Movement,22-DEC-22,30-JAN-23,EN,1aa66013-705b-4709-bb23-113ce34e4e01,1108,2023,Semester1,REC3010
1583563,5,REG,RAP2990.1 - Heavy Equipment Technician 25C,13-DEC-21,30-JAN-22,EN,4b5e3322-57ef-495f-a3d8-a2856b0d352b,0590,2022,Semester1,RAP2990
1583570,1,REG,FOD2040.1 - Cake & Pastry,13-DEC-21,30-JAN-22,EN,ba519336-aa23-42a0-a59b-db2ef75ae880,1108,2022,Semester1,FOD2040
1583577,1,REG,HSA3451.2 - Demonstrate Principles of Haircutting,16-DEC-21,30-JAN-22,EN,eaf02dd3-3c01-435a-8934-1465590dc504,1101,2022,Quarter2,HSA3451
1582402,5,REG,FNA1400V.122 - Art 10 (Variable),13-AUG-21,30-JAN-22,EN,ebb16d14-63ba-42fb-a541-df9e8b767875,1101,2022,Semester1,FNA1400
1582525,1,REG,FAS1030.1 - Sewing Fundamentals,01-SEP-21,02-NOV-21,EN,cc6bf9a5-4a6a-4bcd-83fe-ea2fdac5f3ec,1101,2022,Quarter1,FAS1030
1582595,3,REG,FNA14003.1 - Art 10 (3 cr),01-SEP-22,30-JAN-23,EN,7ef5186b-c77d-4a66-90a2-4a0a97c94377,1305,2023,Semester1,FNA1400
1582680,1,REG,COS2010.1 - Long Hair Design 2,08-SEP-22,30-JAN-23,EN,18f68016-792c-4b8b-b8e5-60ad303dc70f,1101,2023,Semester1,COS2010
1582755,5,REG,LDC3599CHV.1 - Learning Strategies 35(VARIABLE),13-SEP-22,30-JAN-23,EN,919a9341-ce29-4d8f-98ec-3ccdb5f5273a,1108,2023,Semester1,LDC3599
1582786,3,REG,LDC2256.1 - Forensic Studies (2021) 25 (3 cr),14-SEP-22,27-JUN-23,EN,21154903-33fd-4a18-9693-b52c6f83b260,0590,2023,FullYear,LDC2256
1582847,1,REG,FOD3030.1 - Creative Baking,04-OCT-21,02-NOV-21,EN,511d2bfb-16d9-4327-ba73-759ec8694ab6,1101,2022,Quarter1,FOD3030
1582870,1,REG,CON3070.1 - Floorcovering,05-OCT-21,30-JAN-22,EN,2dcc380b-4370-4f34-bb62-1c18136cbfa0,0590,2022,Semester1,CON3070
1582895,1,REG,CTR1010.2 - Job Preparation (Career Trans),12-OCT-21,02-NOV-21,EN,6ac73b28-4fc0-4631-a046-d42c0a2e5d0e,1101,2022,Quarter1,CTR1010
1582899,1,REG,INF2020.2 - Keyboarding,12-OCT-21,02-NOV-21,EN,21c8e5d6-610d-42cf-8706-141192602b2c,1101,2022,Quarter1,INF2020
1582900,1,REG,CCS1080.1 - Community Volunteerism 1,12-OCT-21,02-NOV-21,EN,6013717a-fcfa-4d98-9d7a-d26079cc218e,1101,2022,Quarter1,CCS1080
1582904,1,REG,FAB1010.2 - Fabrication Tools & Materials,28-SEP-22,30-JAN-23,EN,e4bc3d80-ea83-4b8e-9b0d-61acc324bce6,0590,2023,Semester1,FAB1010
1583041,1,REG,MEC1015.1 - Mechanics Tools & Materials,20-OCT-22,30-JAN-23,EN,fee76a10-1a74-4e70-acee-afc4a0403501,0590,2023,Semester1,MEC1015
1583043,1,REG,PEN3044.CDcr - Industrial Plant Configurations,27-OCT-21,28-JUN-22,EN,06667365-1c96-4f3c-9519-9cd22d10042e,0590,2022,FullYear,PEN3044
1583092,5,REG,RAP3988.1 - Heavy Equipment Technician 35A,26-OCT-22,30-JAN-23,EN,61d72dca-cb94-44a9-938c-40c8758a9151,0590,2023,Semester1,RAP3988
1583172,5,REG,OTH9925.3 - Equine Processes and Practices 33,08-NOV-22,27-JUN-23,EN,6d0c90b9-061e-4a2b-9bb0-0fbcf350bbdc,0590,2023,FullYear,OTH9925
1583173,1,REG,HSS1050.AAW - Introduction to Mentorship,04-NOV-21,28-JUN-22,EN,6bf432aa-ee71-401e-b2df-43262c33ff93,2239,2022,FullYear,HSS1050
1583174,5,REG,OTH9926CH.3 - Equine Husbandry and Systems 33,08-NOV-22,27-JUN-23,EN,a357470e-2345-48b3-befb-da9d5754de81,0590,2023,FullYear,OTH9926
1583205,5,REG,RAP2989.3 - Heavy Equipment Technician 25B,05-NOV-21,28-JUN-22,EN,15727857-5370-4302-b9d9-74dbccf4389a,0590,2022,FullYear,RAP2989
1583213,1,REG,CTR1010.3 - Job Preparation (Career Trans),08-NOV-21,30-JAN-22,EN,59484d11-096a-4f21-be51-7efd7777a79e,1101,2022,Quarter2,CTR1010
1583235,1,REG,FOD2150.1 - Food Safety & Sanitation,16-NOV-22,30-JAN-23,EN,a2631b26-56fb-46d6-8859-7b5fc0f9b414,1306,2023,Quarter2,FOD2150
1583244,5,REG,RAP3990.11 - Heavy Equipment Technician 35C,08-NOV-21,30-JAN-22,EN,151f3ae8-8dca-47fe-9513-87b6ed12ba90,1101,2022,Semester1,RAP3990
1583249,1,REG,FOD2150.2 - Food Safety & Sanitation,17-NOV-22,30-JAN-23,EN,6edef4c9-c1a0-40e5-8ba0-22728369c3b4,1306,2023,Semester1,FOD2150
1583560,1,REG,MEC3010.3 - Buying & Selling Vehicles,10-DEC-21,30-JAN-22,EN,a3d6538f-0551-450e-9c23-c5bb322bb21c,0590,2022,Semester1,MEC3010
1586750,5,REG,FNA14005.110 - Art 10 (5 cr),21-MAR-24,28-JUN-24,EN,e6585fe1-ca37-4096-b1ff-7e1d58ad11a2,1305,2024,FullYear,FNA1400
1579522,1,REG,AGR1040.OOO - Introduction to Animal Basics,02-MAY-23,26-JUN-24,EN,6353521f-f85c-4578-b678-afb9df4b5857,2239,2024,FullYear,AGR1040
1579641,1,REG,COM1015.1 - Media,21-JUN-23,30-JAN-24,EN,00a4a38d-6136-4d20-8a73-3fec909c2f44,1305,2024,Semester1,COM1015
1579644,3,REG,PED0770.12 - Career & Life Management,02-AUG-23,30-JAN-24,EN,672af76d-971f-447e-928d-f1bb244c94c5,1101,2024,Semester1,PED0770
1579808,5,REG,ELA1104.2 - English Language Arts 10-2,02-AUG-23,26-JUN-24,EN,c7b1ad86-85d4-4343-9edb-4b9ae76dfd9e,0590,2024,Semester2,ELA1104
1580076,5,REG,LDC2599CHV.HD - Learning Strategies 25(VARIABLE),28-AUG-23,26-JUN-24,EN,f599f4a0-edb9-4fea-8273-4c1516dc56d7,2239,2024,FullYear,LDC2599
1580077,5,REG,SCN3796.2 - Chemistry 30,25-AUG-23,26-JUN-24,EN,9e32ad82-8ada-415f-830f-d25f6190fa22,1203,2024,Semester2,SCN3796
1580082,5,REG,SCN1288.CQ - Science 14,30-AUG-23,26-JUN-24,EN,7041cc83-7606-4be8-828c-5dc24088a681,2239,2024,FullYear,SCN1288
1580269,1,REG,HCS3010.4 - Workplace Safety Practices,27-SEP-23,30-JAN-24,EN,334c0a51-6123-4660-a4cd-0a9a635af880,1101,2024,Semester1,HCS3010
1580316,1,REG,FOD1060.1 - Canadian Heritage Foods,05-OCT-23,30-JAN-24,EN,66513f3b-6472-4ea7-91e0-ca74466af817,1101,2024,Semester1,FOD1060
1580489,5,REG,RAP6161.1 - Steamfitter-Pipefitter 35B,08-NOV-23,30-JAN-24,EN,4ad2c578-02b0-4184-ba36-971352047a98,0590,2024,Semester1,RAP6161
1580585,1,REG,FAB1910.1 - FAB Project A,28-NOV-23,30-JAN-24,EN,57249e4c-e58e-4dc2-95ef-7fe5cbcdd315,0590,2024,Semester1,FAB1910
1580608,1,REG,COM1055.1 - Web Design 1,04-DEC-23,30-JAN-24,EN,0e3bec49-cd80-48ef-aa42-5e8c234757f7,0590,2024,Semester1,COM1055
1580645,1,REG,FAS2120.1 - Surface Embellishment,08-DEC-23,30-JAN-24,EN,01cf1324-a61d-4134-9435-a2f37c139e5a,1101,2024,Semester1,FAS2120
1580687,1,REG,HCS1080.C - Cardiovascular System,19-DEC-23,26-JUN-24,EN,725b278f-f72d-4f90-a23a-a74a6de47860,0590,2024,FullYear,HCS1080
1580699,6,REG,OTH9915CH.1 - Sheep Operations and Care 33,20-DEC-23,30-JAN-24,EN,4e6d1654-2c9b-415f-ac47-bb35bab318c4,1101,2024,Semester1,OTH9915
1580724,1,REG,CON3150.1 - Furniture Repair,09-JAN-24,30-JAN-24,EN,efb21c74-a4c6-4352-9f3d-9032e226e0da,1108,2024,Semester1,CON3150
1580792,1,REG,CON1130.1 - Solid Stock Construction,26-JAN-24,30-JAN-24,EN,065a7290-b2af-4486-b747-9f3baf763a2c,1203,2024,Semester1,CON1130
1580843,5,REG,LDC1599CHV.7 - Learning Strategies 15(VARIABLE),06-FEB-24,26-JUN-24,EN,3ccb4c4d-178c-4f7a-90e2-59ce745037c0,1108,2024,Semester2,LDC1599
1580865,5,REG,OTH9923CH.3 - Bee Husbandry and Systems 33,08-FEB-24,26-JUN-24,EN,8fef7ad4-3163-41ff-b640-5df485bf0862,0590,2024,FullYear,OTH9923
1580929,1,REG,FOD2070.3 - Soups & Sauces,15-FEB-24,26-JUN-24,EN,26514a94-ef78-4b9c-a89f-32408158a349,0590,2024,Semester2,FOD2070
1580930,1,REG,FOD2040.2 - Cake & Pastry,15-FEB-24,26-JUN-24,EN,1496ac9d-1743-461c-96dc-3a09fec1628b,0590,2024,Semester2,FOD2040
1580931,1,REG,FOD2170.2 - International Cuisine,15-FEB-24,26-JUN-24,EN,2baed804-5090-4dc1-8931-2ea02cff67d3,0590,2024,Semester2,FOD2170
1580991,1,REG,CON1910.2 - CON Project A,26-FEB-24,26-JUN-24,EN,f12dd88b-3fe3-47d5-a2db-db63fa1b013a,1101,2024,Semester2,CON1910
1581053,5,REG,SST3771.1 - Social Studies 30-1,14-APR-21,30-JAN-22,EN,ecce99b6-81cd-46ae-9fca-b0c76ac3b45e,1203,2022,Semester1,SST3771
1581116,5,REG,SST2771.1 - Social Studies 20-1,20-APR-21,30-JAN-22,EN,f6a9de1f-f24e-4a7a-94e8-69f41c1b05f4,1305,2022,Semester1,SST2771
1581227,5,REG,ELA2105.1 - English Language Arts 20-1,10-JUN-22,30-JAN-23,EN,424a43d8-d97e-4718-862a-40ed9702d1ff,1305,2023,Semester1,ELA2105
1581271,1,REG,HCS3000.NB - Workplace Safety Systems,27-AUG-21,28-JUN-22,EN,62bcb2f1-0893-4341-b77d-745a5f77248a,2239,2022,FullYear,HCS3000
1581303,5,REG,OTH9911CH.SS - Field Crop Support Systems 33,03-JUN-22,28-JUN-22,EN,878e02aa-834d-4999-99d8-b24b5a125e63,2239,2022,FullYear,OTH9911
1581343,5,REG,ELA2105.NB - English Language Arts 20-1,24-AUG-21,28-JUN-22,EN,14f7dd80-c378-4fba-834c-bc2ce9fc196d,2239,2022,FullYear,ELA2105
1581404,5,REG,SST1771.HD - Social Studies 10-1,19-AUG-21,28-JUN-22,EN,def425e2-25af-4eb5-a7d9-300abbca3129,2239,2022,FullYear,SST1771
1581412,5,REG,SST1771.RM - Social Studies 10-1,19-AUG-21,28-JUN-22,EN,3a161bdb-9530-46f9-b89f-77b900192b1b,2239,2022,FullYear,SST1771
1581414,1,REG,CSE1110.HD - Structured Programming 1,29-APR-22,27-JUN-23,EN,16c8868f-c840-4431-bbf6-b197ef722912,2239,2023,FullYear,CSE1110
1589300,5,REG,SCN2231.1207 - Biology 20,27-MAR-24,28-JUN-24,EN,84e73b7d-eb0a-419b-a9c7-4ceff6a76361,1305,2024,FullYear,SCN2231
1581307,5,REG,SST2771.2 - Social Studies 20-1,20-MAY-22,27-JUN-23,EN,d83532fe-5358-49d7-a240-d6a316414341,2239,2023,Semester2,SST2771
